PC1
1	-1.19694766686088
2	-2.10077126632107
3	-0.410067968236079
4	0.456853583886034
5	1.10933064912708
6	0.691492799031954
7	-0.565816311701979
8	1.21931352688333
9	0.713264535695351
10	-2.77360039097198
11	-2.50668694228777
12	-2.06164725365115
13	-3.02421605881967
14	-3.34739083574554
15	1.85733990855912
16	5.02547850786481
17	1.19543515927209
18	0.772134806443249
19	-0.261431843308159
20	-0.177106508526417
21	2.55576917811943
22	-1.71127685943205
23	-2.22543276388639
24	-2.89396215320113
25	6.05130786392868
26	0.709614545067643
27	1.71333870587473
28	1.45134493265417
29	-0.0846808454950632
30	0.906765154103601
31	-1.08774818806595
