gbifID	species	basisOfRecord	year	eventDate	countryCode	decimalLongitude	decimalLatitude	locality	genus	specificEpithet	collectionCode	institutionCode	datasetKey
94	51793429	Centaurea diffusa	PRESERVED_SPECIMEN	1998	1998-07-22T22:00:00.000+0000	US	-121.1684	44.1632	Biak Training Center; south and east of Redmond; north edge of silt pond along the North Unit Main Canal.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
95	1021160047	Centaurea diffusa	PRESERVED_SPECIMEN	1998	1998-07-22T22:00:00.000+0000	US	-120.1835393	38.77343848	Sierra Nevada Hwy 50 R-of-W on N side near MP 55.15, 4.5 mi E of Eagle Rock.	Centaurea	diffusa	VascularPlants	CDA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
96	1021662257	Centaurea diffusa	PRESERVED_SPECIMEN	1998	1998-10-20T22:00:00.000+0000	US	-120.5475551	39.31202515	Sierra Nevada Single plant on I-80 roadside, 0.25 mi. E of Cisco Grove exit.	Centaurea	diffusa	VascularPlants	CDA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
97	1021867975	Centaurea diffusa	PRESERVED_SPECIMEN	1997	1997-08-11T22:00:00.000+0000	US	-121.5846901	40.07850263	In right-of-way along N/S Humboldt Rd., 1.2 miles west of USFS CDF fire station, Butte Meadows.	Centaurea	diffusa	VascularPlants	CDA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
98	216492645	Centaurea diffusa	PRESERVED_SPECIMEN	1997	1997-08-16T22:00:00.000+0000	US	-104.8	39.1	About 100m E of I-25 exit 161, by Monument	Centaurea	diffusa	Herbarium	NY	7133ff0a-f762-11e1-a439-00145eb45e9a
99	176910255	Centaurea diffusa	PRESERVED_SPECIMEN	1995	1995-07-20T22:00:00.000+0000	US	-85.095	45.306	Boyne City, ca 7.7 mi NW	Centaurea	diffusa	KANU	KU	95c938a8-f762-11e1-a439-00145eb45e9a
100	1041359776	Centaurea diffusa	PRESERVED_SPECIMEN	1995	1995-08-19T22:00:00.000+0000	US	-105.35325	39.76994	Golden Gate Canyon State Park	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
101	60070772	Centaurea diffusa	UNKNOWN	1994	1994-08-20T22:00:00.000+0000	US	-117.07	34.21	NA	Centaurea	diffusa	UTC	USU	85ac3c18-f762-11e1-a439-00145eb45e9a
102	811775877	Centaurea diffusa	PRESERVED_SPECIMEN	1994	1994-08-20T22:00:00.000+0000	US	-117.07683	34.2115	San Bernardino Mountains: Arrowbear Lake in the community of the same name, E of Running Springs Elev. given as 6150 ft	Centaurea	diffusa	BOT	CAS	f934f8e2-32ca-46a7-b2f8-b032a4740454
103	51793395	Centaurea diffusa	PRESERVED_SPECIMEN	1994	1994-07-31T22:00:00.000+0000	US	-123.7517	42.5663	Sourgrass Camp.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
104	1021824372	Centaurea diffusa	PRESERVED_SPECIMEN	1994	1994-08-20T22:00:00.000+0000	US	-117.07667	34.21167	San Bernardino Mountains; Arrowbear Lake in the community of the same name, east of Running Springs.	Centaurea	diffusa	VascularPlants	SD	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
105	1020831584	Centaurea diffusa	PRESERVED_SPECIMEN	1994	1994-08-20T22:00:00.000+0000	US	-117.07667	34.21139	Arrowbear Lake, in community of same name, E of Running Springs.	Centaurea	diffusa	VascularPlants	RSA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
106	1020763351	Centaurea diffusa	PRESERVED_SPECIMEN	1994	1994-08-20T22:00:00.000+0000	US	-117.07667	34.21139	San Bernardino Mtns Arrowbear Lake, in community of same name, east of Running Springs	Centaurea	diffusa	VascularPlants	UCR	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
107	1021948581	Centaurea diffusa	PRESERVED_SPECIMEN	1994	1994-08-20T22:00:00.000+0000	US	-117.07683	34.2115	San Bernardino Mountains: Arrowbear Lake in the community of the same name, E of Running Springs Elev. given as 6150 ft	Centaurea	diffusa	VascularPlants	CAS	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
108	441720167	Centaurea diffusa	PRESERVED_SPECIMEN	1992	1992-07-12T22:00:00.000+0000	US	-117.45556	47.65417	Spokane River near Hangman Creek, Spokane.	Centaurea	diffusa	Plants	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
109	51793383	Centaurea diffusa	PRESERVED_SPECIMEN	1992	1992-07-21T22:00:00.000+0000	US	-123.2906	44.3912	near the Oregon State University sheep barns on the SE corner of 35th Street and Jefferson Way.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
110	70463077	Centaurea diffusa	PRESERVED_SPECIMEN	1992	1992-07-12T22:00:00.000+0000	US	-117.45556	47.65417	Spokane River near Hangman Creek, Spokane.	Centaurea	diffusa	Plant	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
111	70463085	Centaurea diffusa	PRESERVED_SPECIMEN	1992	1992-10-02T23:00:00.000+0000	US	-120.51667	46.63333	South bank of Naches River, near confluence with Yakima River.	Centaurea	diffusa	Plant	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
112	441720170	Centaurea diffusa	PRESERVED_SPECIMEN	1992	1992-10-02T23:00:00.000+0000	US	-120.51667	46.63333	South bank of Naches River, near confluence with Yakima River.	Centaurea	diffusa	Plants	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
113	1041359104	Centaurea diffusa	PRESERVED_SPECIMEN	1991	1991-07-03T22:00:00.000+0000	US	-104.80303	39.71404	Community College of Aurora & Delaney Farm properties between Chambers Rd. & Centretech Parkway; site 2; W. of campus buildings between old & new Highline canals	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
114	174504460	Centaurea diffusa	PRESERVED_SPECIMEN	1991	1991-07-17T22:00:00.000+0000	US	-104.39634	36.87892	Hwy 64, 2 mi. east of I-25 near Raton.	Centaurea	diffusa	Herb	UNM	9587f32a-f762-11e1-a439-00145eb45e9a
115	51793352	Centaurea diffusa	PRESERVED_SPECIMEN	1991	1991-08-09T22:00:00.000+0000	US	-119.4808	44.469	Roadside	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
116	1041359484	Centaurea diffusa	PRESERVED_SPECIMEN	1991	1991-09-04T22:00:00.000+0000	US	-105.59448	40.35681	Rocky Mountain National Park, Front Range, Moraine Park	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
117	216493110	Centaurea diffusa	PRESERVED_SPECIMEN	1990	1990-07-28T22:00:00.000+0000	US	-114.656	43.206	Recreation area on Hwy 46 just N of Gooding Co. line, Bennett Hills ca 19 mi N of Gooding	Centaurea	diffusa	Herbarium	NY	7133ff0a-f762-11e1-a439-00145eb45e9a
118	70463956	Centaurea diffusa	PRESERVED_SPECIMEN	1990	1990-08-29T22:00:00.000+0000	US	-120.65398	46.69211	About 25 miles east of Ellensberg at intersection of highway 410 and FR 19 up the Little Naches River.	Centaurea	diffusa	Plant	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
119	441720819	Centaurea diffusa	PRESERVED_SPECIMEN	1990	1990-08-29T22:00:00.000+0000	US	-120.65398	46.69211	About 25 miles east of Ellensberg at intersection of highway 410 and FR 19 up the Little Naches River.	Centaurea	diffusa	Plants	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
120	441720166	Centaurea diffusa	PRESERVED_SPECIMEN	1989	1989-09-18T22:00:00.000+0000	US	-119.74861	48.5575	Town of Conconully.	Centaurea	diffusa	Plants	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
121	70463074	Centaurea diffusa	PRESERVED_SPECIMEN	1989	1989-09-18T22:00:00.000+0000	US	-119.74861	48.5575	Town of Conconully.	Centaurea	diffusa	Plant	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
122	1021720776	Centaurea diffusa	PRESERVED_SPECIMEN	1988	1988-08-23T22:00:00.000+0000	US	-118.05363	37.13717	Inyo National Forest. Inyo Mountains. Junction of Little Cowhorn - Joshua Flats Road (Death Valley Road) [road to Eureka Valley] with Waucoba-Saline Rd.	Centaurea	diffusa	VascularPlants	OBI	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
123	1046606659	Centaurea diffusa	PRESERVED_SPECIMEN	1988	1988-08-23T22:00:00.000+0000	US	-118.05363	37.13717	Inyo Mountains, Inyo National Forest. Junction of Little Cowhorn - Joshua Flats Road (Death Valley Road) (road to Eureka Valley) with Waucoba-Saline Rd.	Centaurea	diffusa	VascularPlants	RSA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
124	441720162	Centaurea diffusa	PRESERVED_SPECIMEN	1988	1988-08-03T22:00:00.000+0000	US	-120.70278	47.83528	FR 6121 near Fish Lake.	Centaurea	diffusa	Plants	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
125	70463067	Centaurea diffusa	PRESERVED_SPECIMEN	1988	1988-08-03T22:00:00.000+0000	US	-120.70278	47.83528	FR 6121 near Fish Lake.	Centaurea	diffusa	Plant	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
126	216492996	Centaurea diffusa	PRESERVED_SPECIMEN	1987	1987-07-20T22:00:00.000+0000	US	-121.457	45.701	Along State Hwy. 14 on the east edge of Bingen	Centaurea	diffusa	Herbarium	NY	7133ff0a-f762-11e1-a439-00145eb45e9a
127	1041357140	Centaurea diffusa	PRESERVED_SPECIMEN	1986	1986-08-26T22:00:00.000+0000	US	-104.84098	39.82732	Rocky Mountain Arsenal, transect 19-1, section 19	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
128	216493161	Centaurea diffusa	PRESERVED_SPECIMEN	1985	1985-07-27T22:00:00.000+0000	US	-115.424	41.919	Jarbidge Mts., 3.3 road miles north of the town of Jarbidge on the main road to Murphys Hot Spring.	Centaurea	diffusa	Herbarium	NY	7133ff0a-f762-11e1-a439-00145eb45e9a
129	60070560	Centaurea diffusa	UNKNOWN	1985	1985-07-27T22:00:00.000+0000	US	-115.42	41.91	NA	Centaurea	diffusa	UTC	USU	85ac3c18-f762-11e1-a439-00145eb45e9a
130	216493108	Centaurea diffusa	PRESERVED_SPECIMEN	1985	1985-08-18T22:00:00.000+0000	US	-109.26	38.587	La Sal Mts.  N Slope.  Upper Castle Crk.	Centaurea	diffusa	Herbarium	NY	7133ff0a-f762-11e1-a439-00145eb45e9a
131	216492984	Centaurea diffusa	PRESERVED_SPECIMEN	1984	1984-07-05T22:00:00.000+0000	US	-119.61	46.657	Columbia River shoreline, just E of 100-K.	Centaurea	diffusa	Herbarium	NY	7133ff0a-f762-11e1-a439-00145eb45e9a
132	1041319188	Centaurea diffusa	PRESERVED_SPECIMEN	1983	1983-08-19T22:00:00.000+0000	US	-105.18806	40.648	S. Table Mt.; on mesatop near old road	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
133	1041319204	Centaurea diffusa	PRESERVED_SPECIMEN	1983	1983-08-19T22:00:00.000+0000	US	-105.18559	39.74706	S. Table Mt.; on mesatop near old road	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
134	60070453	Centaurea diffusa	UNKNOWN	1982	1982-07-20T22:00:00.000+0000	US	-111.83	41.56	NA	Centaurea	diffusa	UTC	USU	85ac3c18-f762-11e1-a439-00145eb45e9a
135	1041352458	Centaurea diffusa	PRESERVED_SPECIMEN	1981	1981-07-05T22:00:00.000+0000	US	-105.09638	39.5478	Chatfield Arboretum site, area 3C, Deer Creek stream bed near schoolhouse; growing by collection #464	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
136	1041353383	Centaurea diffusa	PRESERVED_SPECIMEN	1981	1981-07-05T22:00:00.000+0000	US	-105.09638	39.5478	Chatfield Arboretum site, area 3C, Deer Creek stream bed near schoolhouse; growing by collection #465	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
137	1041354053	Centaurea diffusa	PRESERVED_SPECIMEN	1981	1981-07-05T22:00:00.000+0000	US	-105.09638	39.5478	Chatfield Arboretum site, area 3E, north side of cement drive through of Deer Creek	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
138	51793388	Centaurea diffusa	PRESERVED_SPECIMEN	1979	1979-06-24T23:00:00.000+0000	US	-121.3058	45.6853	Columbia Gorge Plateau, 10 K. west of The Dalles.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
139	1030499212	Centaurea diffusa	PRESERVED_SPECIMEN	1979	1979-08-27T23:00:00.000+0000	US	-83.71667	43.6	Quanicassee Site, Field Unit QNC- 12	Centaurea	diffusa	Vascular Plants	MSC	c01696db-a5fe-4d3a-8b26-90760604774b
140	216493128	Centaurea diffusa	PRESERVED_SPECIMEN	1978	1978-08-08T23:00:00.000+0000	US	-118.964	41.906	Duffurena Grade, 4.1 air miles NE of Range HQ Duffurena Ranch	Centaurea	diffusa	Herbarium	NY	7133ff0a-f762-11e1-a439-00145eb45e9a
141	60070295	Centaurea diffusa	UNKNOWN	1978	1978-08-08T23:00:00.000+0000	US	-118.96	41.9	NA	Centaurea	diffusa	UTC	USU	85ac3c18-f762-11e1-a439-00145eb45e9a
142	176910259	Centaurea diffusa	PRESERVED_SPECIMEN	1978	1978-09-13T23:00:00.000+0000	US	-120.35481	48.5905	Winthrop, 11 mi NW	Centaurea	diffusa	KANU	KU	95c938a8-f762-11e1-a439-00145eb45e9a
143	176910258	Centaurea diffusa	PRESERVED_SPECIMEN	1978	1978-09-13T23:00:00.000+0000	US	-120.35481	48.5905	Winthrop, 11 mi NW	Centaurea	diffusa	KANU	KU	95c938a8-f762-11e1-a439-00145eb45e9a
144	60070254	Centaurea diffusa	UNKNOWN	1977	1977-08-22T23:00:00.000+0000	US	-119.81	39.52	NA	Centaurea	diffusa	UTC	USU	85ac3c18-f762-11e1-a439-00145eb45e9a
145	415904179	Centaurea diffusa	PRESERVED_SPECIMEN	1976	1976-07-23T23:00:00.000+0000	US	-71.8	42.26666	Worcester	Centaurea	diffusa	CONN	UConn	5288946d-5fcf-4b53-8fd3-74f4cc6b53fc
146	1041374251	Centaurea diffusa	PRESERVED_SPECIMEN	1976	1976-07-30T23:00:00.000+0000	US	-104.87229	39.93158	Adams County Nature Preserve	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
147	60070244	Centaurea diffusa	UNKNOWN	1976	1976-08-19T23:00:00.000+0000	US	-119.81	39.52	NA	Centaurea	diffusa	UTC	USU	85ac3c18-f762-11e1-a439-00145eb45e9a
148	60070118	Centaurea diffusa	UNKNOWN	1976	1976-08-26T23:00:00.000+0000	US	-109.34	38.6	NA	Centaurea	diffusa	UTC	USU	85ac3c18-f762-11e1-a439-00145eb45e9a
149	1041356225	Centaurea diffusa	PRESERVED_SPECIMEN	1976	1976-11-07T23:00:00.000+0000	US	-104.86373	39.36876	from roadside (I-25) just south of Castle Rock	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
150	441720169	Centaurea diffusa	PRESERVED_SPECIMEN	1975	1975-09-20T23:00:00.000+0000	US	-121.13333	48.76667	Ca 1 mile west of Diablo.	Centaurea	diffusa	Plants	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
151	70463083	Centaurea diffusa	PRESERVED_SPECIMEN	1975	1975-09-20T23:00:00.000+0000	US	-121.13333	48.76667	Ca 1 mile west of Diablo.	Centaurea	diffusa	Plant	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
152	1041356244	Centaurea diffusa	PRESERVED_SPECIMEN	1973	1973-07-29T23:00:00.000+0000	US	-104.88854	39.25406	I-25 from north of Castle Rock to Monument Hill	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
153	1020861541	Centaurea diffusa	PRESERVED_SPECIMEN	1972	1972-05-12T23:00:00.000+0000	US	-122.6107213	40.56688549	Trinity National Forest. P. G. & E. pipeline access road, along South Fork Mountain Road (Road 4N12) 3.5 miles north of Highway 36 & South Fork Mountain Summit.	Centaurea	diffusa	VascularPlants	CDA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
154	176910249	Centaurea diffusa	PRESERVED_SPECIMEN	1972	1972-07-06T23:00:00.000+0000	US	-102.98763	39.28789	Flagler Recreation Area	Centaurea	diffusa	KANU	KU	95c938a8-f762-11e1-a439-00145eb45e9a
155	51792737	Centaurea diffusa	PRESERVED_SPECIMEN	1971	1971-08-26T23:00:00.000+0000	US	-117.4286	45.4102	On the bank of the Lostine River at the log bridge. About 5 miles south of Lostine, Oregon.	Centaurea	diffusa	ORE	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
156	51793231	Centaurea diffusa	PRESERVED_SPECIMEN	1971	1971-08-26T23:00:00.000+0000	US	-117.4286	45.4102	Bank of the Lostine River at the log bridge. About 5 miles south of Lostine, Oregon.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
157	51793186	Centaurea diffusa	PRESERVED_SPECIMEN	1967	1967-01-08T23:00:00.000+0000	US	-119.5526	45.3573	Willow Creek, above Heppner.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
158	1020861615	Centaurea diffusa	PRESERVED_SPECIMEN	1967	1967-08-14T23:00:00.000+0000	US	-121.9325265	41.94897027	Butte Valley. West side of Highway 97 to Weed, 3 miles south of Macdoel.	Centaurea	diffusa	VascularPlants	CDA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106
159	51793190	Centaurea diffusa	PRESERVED_SPECIMEN	1966	1966-08-27T23:00:00.000+0000	US	-117.3431	45.3746	Black Marble Quarry Road.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
160	51793008	Centaurea diffusa	PRESERVED_SPECIMEN	1966	1966-08-27T23:00:00.000+0000	US	-117.3431	45.3746	Black Marble Quarry Road.	Centaurea	diffusa	ORE	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
161	924817534	Centaurea diffusa	PRESERVED_SPECIMEN	1964	1964-08-28T23:00:00.000+0000	US	-85.41639	44.89556	Elk Rapids	Centaurea	diffusa	Plants	KSTC	5325ba61-44e7-4d92-ac11-868b3294b3bb
162	924817466	Centaurea diffusa	PRESERVED_SPECIMEN	1964	1964-08-28T23:00:00.000+0000	US	-85.41639	44.89556	Elk Rapids	Centaurea	diffusa	Plants	KSTC	5325ba61-44e7-4d92-ac11-868b3294b3bb
163	924817442	Centaurea diffusa	PRESERVED_SPECIMEN	1963	1963-07-13T23:00:00.000+0000	US	-105.05917	39.38553	Sedalia, 7 mi SW on Hwy 67	Centaurea	diffusa	Plants	KSTC	5325ba61-44e7-4d92-ac11-868b3294b3bb
164	1041371994	Centaurea diffusa	PRESERVED_SPECIMEN	1961	1961-08-25T23:00:00.000+0000	US	-104.92311	39.47672	roadside ditch, east side of Colo. Hwy. 177, cir, 0.45 mi. east & south from a point opposite the stone shelter house for Daniels Park	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
165	51793095	Centaurea diffusa	PRESERVED_SPECIMEN	1960	1960-08-07T23:00:00.000+0000	US	-120.73	45.4842	Moro, Oregon	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
166	51793083	Centaurea diffusa	PRESERVED_SPECIMEN	1960	1960-08-04T23:00:00.000+0000	US	-119.5567	45.3533	Heppner, in several city lots.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
167	51793908	Centaurea diffusa	PRESERVED_SPECIMEN	1956	1956-10-31T23:00:00.000+0000	US	-121.1775	45.5947	The Dalles.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
168	51793887	Centaurea diffusa	PRESERVED_SPECIMEN	1955	1955-06-03T23:00:00.000+0000	US	-120.6667	45.4167	NA	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
169	51793897	Centaurea diffusa	PRESERVED_SPECIMEN	1955	1955-08-17T23:00:00.000+0000	US	-120.73	45.4842	Near Moro	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
170	70463069	Centaurea diffusa	PRESERVED_SPECIMEN	1952	1952-06-25T23:00:00.000+0000	US	-119.98611	46.96004	Along causeway 1 mile north of Vantage Bridge over Columbia River.	Centaurea	diffusa	Plant	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
171	441720163	Centaurea diffusa	PRESERVED_SPECIMEN	1952	1952-06-25T23:00:00.000+0000	US	-119.98611	46.96004	Along causeway 1 mile north of Vantage Bridge over Columbia River.	Centaurea	diffusa	Plants	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
172	51794088	Centaurea diffusa	PRESERVED_SPECIMEN	1951	1951-06-21T23:00:00.000+0000	US	-121.1719	45.393	10 mi. N. of Tygh Valley.	Centaurea	diffusa	WILLU	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
173	441720814	Centaurea diffusa	PRESERVED_SPECIMEN	1950	1950-07-14T23:00:00.000+0000	US	-120.20722	47.58926	About 6 miles south of Entiat.	Centaurea	diffusa	Plants	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
174	70463951	Centaurea diffusa	PRESERVED_SPECIMEN	1950	1950-07-14T23:00:00.000+0000	US	-120.20722	47.58926	About 6 miles south of Entiat.	Centaurea	diffusa	Plant	UWBM	8310f570-f762-11e1-a439-00145eb45e9a
175	51793771	Centaurea diffusa	PRESERVED_SPECIMEN	1949	1949-04-22T23:00:00.000+0000	US	-121.2503	45.1667	schoolground in 8 mi. section.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
176	51793773	Centaurea diffusa	PRESERVED_SPECIMEN	1949	1949-04-22T23:00:00.000+0000	US	-121.2503	45.1667	schoolground in 8 mi. section.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
177	60069884	Centaurea diffusa	UNKNOWN	1949	1949-07-30T23:00:00.000+0000	US	-116.65	47.32	NA	Centaurea	diffusa	UTC	USU	85ac3c18-f762-11e1-a439-00145eb45e9a
178	216493121	Centaurea diffusa	PRESERVED_SPECIMEN	1949	1949-07-30T23:00:00.000+0000	US	-116.663	47.332	6 miles west of St. Maries	Centaurea	diffusa	Herbarium	NY	7133ff0a-f762-11e1-a439-00145eb45e9a
179	51793720	Centaurea diffusa	PRESERVED_SPECIMEN	1948	1948-07-16T22:00:00.000+0000	US	-121.1775	45.5947	The Dalles	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
180	51793728	Centaurea diffusa	PRESERVED_SPECIMEN	1948	1948-08-31T23:00:00.000+0000	US	-120.1839	45.2344	Condon.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
181	51794086	Centaurea diffusa	PRESERVED_SPECIMEN	1944	1944-07-29T22:00:00.000+0000	US	-121.2686	45.6758	Meyer Park.	Centaurea	diffusa	WILLU	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
182	1041374873	Centaurea diffusa	PRESERVED_SPECIMEN	1943	1943-09-03T22:00:00.000+0000	US	-104.9972	39.405	State Hy. 67, between Sedalia and Woodbine Lodge (Jarre Canyon road)	Centaurea	diffusa	vascular plants	KHD	4e22dd77-6ba1-4256-a692-64fecdf38ea7
183	415904181	Centaurea diffusa	PRESERVED_SPECIMEN	1941	1941-08-08T22:00:00.000+0000	US	-72.69166	41.98333	Suffield	Centaurea	diffusa	CONN	UConn	5288946d-5fcf-4b53-8fd3-74f4cc6b53fc
184	415904182	Centaurea diffusa	PRESERVED_SPECIMEN	1941	1941-08-08T22:00:00.000+0000	US	-72.69166	41.98333	Suffield	Centaurea	diffusa	CONN	UConn	5288946d-5fcf-4b53-8fd3-74f4cc6b53fc
185	415904180	Centaurea diffusa	PRESERVED_SPECIMEN	1941	1941-12-30T22:00:00.000+0000	US	-72.84	41.96222	Granby	Centaurea	diffusa	CONN	UConn	5288946d-5fcf-4b53-8fd3-74f4cc6b53fc
186	51793585	Centaurea diffusa	PRESERVED_SPECIMEN	1937	1936-12-31T23:00:00.000+0000	US	-118.0867	45.3247	La Grande, Oregon.	Centaurea	diffusa	OSC	OSC	84aa5ee4-f762-11e1-a439-00145eb45e9a
187	1038960818	Centaurea diffusa	PRESERVED_SPECIMEN	1925	1925-09-25T23:00:00.000+0000	US	-72.6788	41.9945	NA	Centaurea	diffusa	CBS	YPM	963f12d0-f762-11e1-a439-00145eb45e9a
188	224897654	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	39	Sierra Nevada Roadside in Kirkwood, CA.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
189	224897920	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-117	34	San Bernardino Mtns. the "lake" at Arrowbear Lake, east of Running Springs on south side of Hwy 18	Centaurea	diffusa	UCR	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
190	224897455	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	39	Sierra Nevada Roadside, Hwy 89 betw. Tahoe City & Homewood.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
191	224897657	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	37	Private property - Cold Springs Ranch. North side of Chowchilla Mountain Road south of two ponds used as water sources for the Oliver Fire.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
192	224897443	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	39	Sierra Nevada Hwy 50 R-of-W on N side near MP 55.15, 4.5 mi E of Eagle Rock.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
193	224897506	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-123	42	In rangeland, vicinity of Yreka. Flowers +/- bright yellow.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
194	224897461	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-119	39	Along Hwy 395, north of Larson Ln., Coleville.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
195	224897790	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-117	34	San Bernardino Mountains; the "lake" at Arrowbear Lake, east of Running Springs on south side of Highway 18.	Centaurea	diffusa	SD	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
196	224897636	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	39	Sierra Nevada One plant on W bound shoulder of Hwy 50, at milepost 50.80, 0.1 mi W of Eagle Rock picnic area, Kyburz.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
197	224897637	Centaurea diffusa	PRESERVED_SPECIMEN	NA	NA	US	-120	39	Sierra Nevada Along roadside at junction of Hwy 88 at Dew Drop, Pioneer.	Centaurea	diffusa	CDA	Consortium of California Herbaria	0fb2c370-a84f-11de-978d-b8a03c50a862
