PC1
BG001-1	-0.758097093488316
BG001-2	0.0340439083957228
BG001-3	3.00714712940179
BG001-4	-0.416298814476775
BG001-5	2.46612259392923
BG001-6	1.20909140476767
BG001-7	1.94290814950705
BG001-8	3.30540681095257
CA001-4	-0.300897892455986
CA001-7	-0.472939827979526
CA001-8	-0.637492063710223
CA001-9	-1.88335896123697
CA008-3	-3.01498550750757
CA008-4	-0.659537978433661
CA008-7	-1.00687384225703
CA008-8	-2.21198916375243
CA009-1	1.28455822941146
CA009-3	0.344645120631646
CA009-4	-1.77089186572303
CA009-5	-0.506295205137611
CA009-6	-0.214753577758772
CA009-7	-0.0626710889256093
CA009-9	0.310731591912924
CA010-1	-2.13032009791832
CA010-2	-2.93220820800163
CA010-3	0.353428960270489
CA010-4	-3.31012704232295
CA010-5	-1.71607281971396
CA010-6	-0.526946424505206
CA010-7	-1.29095477988473
CA010-8	-1.42283347405809
CA010-9	-1.25396319877211
CORY1-6	-0.216881747496274
CORY2-6	-3.72225553601959
CORY2-8	-0.598461422968812
CORY2-9	-1.00037899764006
EDGE-1	-1.51753663585941
EDGE-2	1.82021537508682
EDGE-34	1.12203088313862
EDGE-46	1.74646817700884
EDGE-55	2.05074983458854
EDGE-6	1.23280509807717
EDGE-70	2.95802365989365
EDGE-83	0.489625495374429
EDGE-9	-1.53987480051524
GR001-1	5.59866084931744
GR001-2	2.26394366046413
GR001-3	1.53919567558765
GR001-4	-0.216048034194017
GR001-7	4.0021563575937
GR001-8	0.967799260791528
GR001-9	1.84059468709183
GR002-2	4.62412737224371
GR002-4	1.20900430923585
GR002-7	2.58021275336177
GR002-8	2.00499013390125
GR002-9	2.12015011068299
GR003-1	3.3130877936446
GR003-7	2.90458124558367
HU001-1	-1.65065640380327
HU001-2	-2.4024960511531
HU001-3	-2.34554856688251
HU001-4	-1.88574091808207
HU001-5	-1.87797514573485
HU001-6	-5.0127017729138
HU001-7	-4.0674858685691
HU001-9	3.1805814559431
RO001-1	-2.24898159088925
RO001-2	-2.53264843833072
RO001-3	1.95441423254666
RO001-4	0.515484971956736
RO001-5	-2.91690965882043
RO001-6	-1.24354667958969
RO001-7	-2.67918550541045
RO001-8	1.42187424891437
RO001-9	-3.70698111203384
RO002-1	-0.507860115988952
RO002-3	0.557017410470707
RO002-6	-0.619728644754178
RO002-7	-0.538013748075146
RO002-8	-0.771647292020385
RO003-1	1.93493899903452
RO003-2	-0.77702167684292
RO003-5	-0.276238613749541
RO003-6	2.26502116442287
RO003-9	3.61804099766427
RO005-1	0.286443388525769
RO005-2	-0.543836566054911
RO005-5	-0.815511395437097
RO005-7	-1.33669833765958
RU001-1	-3.03055325229202
RU001-2	2.98660747353678
RU001-4	-5.32233057705148
RU001-5	0.695091661342986
RU001-7	1.39654609160706
RU001-9	0.836405788648963
RU008-1	0.759681886471023
RU008-2	-0.966587675926065
RU008-3	2.41579854133605
RU008-4	-3.95654923563371
RU008-5	-0.324196697923793
RU008-6	-1.51515405760574
RU008-8	-2.73117062783392
RU008-9	3.54824289600772
TR001-2	3.09738111290181
TR001-3	0.144221441684959
TR001-4	-0.646953230080141
TR001-5	3.75827753820477
TR001-6	2.55662754055115
TR001-7	0.718472745585536
TR001-8	2.64398328217564
TR001-9	-0.894429680858818
TR003-2	1.77289450453842
TR003-3	-1.71027423487134
TR003-5	-2.82960718622621
TR003-6	-2.09295251338861
TR003-7	0.309743947573627
TR003-8	-0.355764297672032
TR004-2	-2.47484047979424
TR004-3	-2.30394687295047
TR004-4	-3.42303790999932
TR004-5	-3.28285273560633
TR004-7	-0.289446095037137
UA003-1	2.01618803413899
UA003-2	0.0570860624697582
UA003-3	-3.18307080559346
UA003-4	-1.35555503964265
UA003-5	0.632708197717285
UA003-6	-0.0546279219697273
UA003-7	-2.15228832916964
UA003-9	0.259123952192865
UA004-2	-3.81557011221435
UA006-3	0.476798126859286
UA006-4	-4.20929161304769
UA006-6	-0.516499330924772
UA006-8	1.08426385369077
UA006-9	-0.700834242095156
UA007-5	-1.89778052375905
UA007-6	-0.0114242800175569
UA007-7	-0.358018434672338
UA007-9	-0.489624089745869
UA008-1	-0.0185900340513871
UA008-3	-0.548968800744697
UA008-5	3.80008685916917
UA008-6	0.41978079181058
UA008-7	0.585662998973739
US001-1	-2.62449096312578
US001-2	-1.18332793743926
US001-3	-2.93271563542141
US001-4	-3.35321847114722
US001-5	0.774008094284391
US001-6	-1.27198244154256
US001-7	0.566618248475181
US001-9	3.15274803646182
US002-1	0.236961602983677
US002-2	-0.504920784695988
US002-3	-2.00742484419582
US002-6	-0.732742358191166
US002-7	-0.115453948310975
US002-8	-2.8021931898565
US003-1	0.902058078591568
US003-4	0.165546043314644
US003-5	0.812906003448327
US003-6	1.3463335629155
US003-8	-1.9530187891478
US012-1	-2.35635137924575
US012-5	2.10034175939402
US012-8	-3.28267398461383
US013-3	-1.5115253277762
US013-4	-0.047332225781662
US013-5	-0.348620158158769
US013-7	-2.44005221792495
US013-8	-2.69235991137914
US014-1	4.08832531381433
US014-3	-0.242689946036451
US014-4	3.46190571223235
US014-5	3.49210488681378
US014-6	-1.97814220957018
US014-7	1.59503244927081
US014-8	-2.14182160793798
US015-6	-1.62894885455458
US017-1	-3.72118831263179
US017-2	-2.08283490465635
US017-3	-2.4307746485291
US017-4	-0.798993869014247
US017-5	-1.68929409257356
US017-6	-2.22434785630489
US017-7	-2.53355138032294
US017-8	-0.00146817028710615
US017-9	0.839970971871876
US018-2	1.5184216644704
US018-3	2.09801938730737
US018-4	-0.00882817062201802
