PC1
CA001-2	-1.90438406603198
CA001-4	0.534535615896935
CA001-7	0.158570689531847
CA001-8	0.0746999593258515
CA001-9	-4.44451459307703
CA008-3	-1.18693663792871
CA008-4	-0.58700528302436
CA008-7	-3.34267611260158
CA008-8	-1.77497027386223
CA009-1	1.14296241888733
CA009-3	-1.54569501301981
CA009-4	-0.92051232035104
CA009-5	-1.48162814411721
CA009-6	-2.40084371514205
CA009-7	-1.12592282117284
CA009-9	-1.6547798796899
CA010-1	-0.449925435537493
CA010-2	0.707618029390686
CA010-3	-0.548018986949683
CA010-4	-0.951104611197223
CA010-5	0.742961967565138
CA010-6	-1.28336371493798
CA010-7	-1.22658156183582
CA010-8	-0.0971345205819741
CA010-9	-0.73247913573972
CORY1-4	2.78489704901826
CORY1-6	-1.6978270744818
CORY2-6	1.14178380738035
CORY2-8	0.394402716263336
CORY2-9	-1.30504201688112
EDGE-1	1.3016512462384
EDGE-55	2.05312535685125
EDGE-83	1.26391288374965
EDGE-9	1.60224089048354
RO002-6	0.103455010832616
RU001-5	2.60883090545671
RU001-9	3.24417552061446
RU008-3	2.26692986290154
TR003-2	2.33633768488591
TR003-3	0.533978430922054
TR003-5	-1.89418494224268
TR003-6	-1.9929371214873
TR003-7	-2.23674461263028
TR003-8	-0.317597235378896
UA003-1	-0.549266920535609
UA003-2	-0.456412879347628
UA003-3	-1.44687351169625
UA003-4	2.78489704901826
UA003-5	-0.423495486266087
UA003-6	-0.839625320212836
UA003-7	-1.58329473135068
UA003-9	-0.445104466130284
US001-1	-1.66359242573539
US001-2	-1.88405514053232
US001-3	-3.67378872561396
US001-4	-1.99592085155509
US001-5	0.162074403274189
US001-6	-3.55762710938024
US001-7	0.281256950876025
US001-9	1.06089680724215
US002-1	0.466306405419554
US002-2	-0.468379920397406
US002-3	0.954339928522521
US002-6	-0.973892202568405
US002-7	3.79506009981272
US002-8	-0.158908408027832
US003-1	0.269289909826247
US003-4	0.378273333638782
US003-5	-2.04212254135128
US003-6	-1.40854584345401
US003-8	0.794403167585532
US012-1	1.34653568036972
US012-5	0.678273672130429
US012-8	-1.46907179731394
US013-3	1.50830968064612
US013-4	-0.395399062591756
US013-5	0.0332871181582644
US013-7	0.72856838142245
US013-8	3.89148717682198
US015-6	0.59565087551036
US017-1	-0.784021778617666
US017-2	-0.253498245697679
US017-3	-2.02477734591941
US017-4	1.25069790911394
US017-5	-1.13133309633354
US017-6	1.33515794507343
US017-7	-1.23133320916409
US017-8	1.45309255908934
US017-9	-0.127726811428157
US019-2	-2.10674151470704
US019-4	-0.737300105146929
US019-5	0.28243556238301
US019-6	-2.99470616705327
US019-7	-1.09533053032666
US019-8	-0.958839988593283
US019-9	0.269289909826247
BG001-1	-0.355823460763586
BG001-2	0.59565087551036
BG001-3	2.25853585767305
BG001-4	-0.611528670877407
BG001-5	1.75610874842739
BG001-6	0.276435981468815
BG001-7	0.996899260418482
BG001-8	1.22974755708218
EDGE-2	0.771717019071903
EDGE-46	1.69200975874617
EDGE-6	-1.16008814784031
EDGE-70	1.19141988883994
GR001-1	1.31420759304167
GR001-2	-0.65467730852686
GR001-3	-1.04146278521335
GR001-4	-0.882773957862289
GR001-7	0.108763843135766
GR001-8	-1.69120098651379
GR001-9	0.153749720124637
GR002-2	3.51542080759934
GR002-4	-0.467892057501465
GR002-7	0.706959401558253
GR002-8	1.37820513986533
GR002-9	-2.40608322536626
GR003-1	1.53050796626381
GR003-7	0.254339138708678
HU001-1	1.4718192517433
HU001-2	-1.06605549514534
HU001-3	1.06207541874913
HU001-4	0.0100116638911426
HU001-5	2.87109288145961
HU001-6	-1.83982933423343
HU001-7	1.1555187656906
HU001-9	3.17351976504417
RO001-1	0.114174118296468
RO001-2	0.86148588733454
RO001-3	-1.27670550619135
RO001-4	-1.11218786286259
RO001-5	-1.39002203651515
RO001-6	-1.05044609619534
RO001-7	-1.93681359621758
RO001-8	-0.443368669648418
RO001-9	-1.59775763957231
RO002-1	1.48843649726379
RO002-3	1.10338681705917
RO002-7	2.53460211406514
RO002-8	1.45194606836097
RO003-1	1.61063489571203
RO003-2	1.67581105404268
RO003-5	0.12489322576032
RO003-6	1.31063455722038
RO003-9	0.790830131764248
RO005-1	-1.31510249651253
RO005-2	-0.417597348209445
RO005-5	0.444108119801865
RO005-7	0.198634154255955
RU001-1	0.850766779870688
RU001-2	2.19800990381311
RU001-4	0.198634154255955
RU001-7	2.68663273266957
RU008-1	-0.15107158777422
RU008-2	-0.124153775606873
RU008-4	-1.90739991687838
RU008-5	0.371127261996215
RU008-6	-2.38870590915578
RU008-7	-0.957661377086298
RU008-8	-1.22776017334281
RU008-9	-1.61520427786173
TR001-2	-0.472713026908675
TR001-3	-0.664319247341279
TR001-4	-1.18103849987207
TR001-5	-0.0606440916791492
TR001-6	-1.79359552365863
TR001-7	0.566306518250103
TR001-8	1.70581403913537
TR001-9	-1.61156191996151
TR004-2	1.68312789062174
TR004-3	-0.257071281518963
TR004-4	1.93574792781022
TR004-5	1.13706428083069
TR004-7	-1.82710222249367
UA004-2	-0.294809644007714
UA006-3	-1.01336636153902
UA006-4	1.4746322168746
UA006-6	1.20754927146449
UA006-8	-1.2361541785713
UA006-9	-0.816939171699207
UA007-5	-1.93782144278807
UA007-6	-0.11093880097117
UA007-7	0.33512469598933
UA007-9	1.23456852648939
UA008-1	0.588992666763732
UA008-3	1.01719098461781
UA008-5	3.81601045184448
UA008-6	1.85610886125794
UA008-7	0.73338935082966
US014-1	0.0860776946221366
US014-3	1.78545310568765
