"Pop" "Latitude" "Longitude" "Origin" "year" "countryCode" "alt" "bio1" "bio10" "bio11" "bio12" "bio13" "bio14" "bio15" "bio16" "bio17" "bio18" "bio19" "bio2" "bio3" "bio4" "bio5" "bio6" "bio7" "bio8" "bio9" "PC1" "PC2" "PC3"
"466090938" "466090938" 49.81667 -119.48333 "inv" 1951 "CA" 1542 101 215 -5 381 65 12 50 160 38 133 38 156 38 8577 313 -90 403 189 -5 -1.97062117520791 -1.907307825026 1.39649990832889
"466091087" "466091087" 50 -119 "inv" 1944 "CA" 3298 -7 93 -98 698 74 42 16 208 145 182 163 136 38 7537 181 -169 350 -27 3 2.30811409370524 -3.41919919023371 -5.51326214518251
"466092873" "466092873" 50 -121 "inv" 1952 "CA" 259 129 206 55 642 85 18 32 223 91 91 177 92 35 5854 272 10 262 137 206 -0.0687473662532154 2.9546561192839 2.2859942799109
"466092875" "466092875" 50 -121 "inv" 1952 "CA" 194 98 190 4 629 76 35 25 216 116 216 118 96 32 7206 260 -37 297 190 18 2.21699537401226 0.667867055261309 1.31257754146855
"466092913" "466092913" 49 -121 "inv" 1977 "CA" 220 131 208 57 633 85 17 33 222 88 88 174 92 35 5870 274 12 262 139 208 -0.195813660396527 2.98091517626287 2.40456825546557
"466095830" "466095830" 49 -119 "inv" 1950 "CA" 50 96 213 -27 1141 103 79 7 300 260 289 263 121 31 9239 293 -92 385 144 -15 4.09642690358928 0.432896662581632 -0.182054907764792
"466096235" "466096235" 50.25 -119.25 "inv" 1975 "CA" 587 75 171 -20 824 163 12 78 457 55 55 420 135 38 7473 276 -72 348 -15 171 -2.32940043632928 2.10088875074926 -2.62873262951022
"466097551" "466097551" 49 -119 "inv" 1961 "CA" 545 90 192 -9 449 62 17 38 177 59 71 161 122 34 7868 294 -55 349 -4 187 -1.33784700488034 -0.327800034976138 0.811259882362882
"466097650" "466097650" 50.16667 -119.35 "inv" 1952 "CA" 1145 42 130 -45 1211 199 36 57 569 124 124 518 104 34 6882 212 -89 301 -38 130 0.999580597853727 2.90448435513823 -5.50871942971602
"466100513" "466100513" 49 -119 "inv" 1976 "CA" 1448 58 157 -40 326 41 13 31 116 47 57 107 162 41 7615 279 -109 388 -32 152 -2.03250888971252 -2.50861043537585 -0.821843178692413
"466101169" "466101169" 50.16667 -119.35 "inv" 1952 "CA" 3 110 174 51 945 149 20 58 434 85 85 393 86 38 4893 239 16 223 55 174 -0.000396943546832645 5.27437576641387 -0.632174483223541
"466101528" "466101528" 50.75 -120.56667 "inv" 1974 "CA" 67 97 154 42 583 88 18 46 247 72 72 226 89 41 4454 220 6 214 45 154 0.323091587070618 3.27024344899666 0.238423991542322
"466101787" "466101787" 50.8 -121.6 "inv" 1978 "CA" 221 107 216 -6 261 45 6 55 122 28 33 111 122 33 8606 310 -55 365 2 210 -2.59277715357992 -0.808746345556916 2.16112442882563
"466102521" "466102521" 49.5 -119.66667 "inv" 1965 "CA" 143 119 219 20 245 36 6 42 98 28 31 88 131 37 7717 319 -29 348 26 213 -2.71578862713896 -0.20560442987528 2.99346640807583
"466295704" "466295704" 49.51583 -119.57361 "inv" 1939 "CA" 832 59 147 -25 1365 248 23 70 704 98 98 649 114 37 6768 239 -69 308 -20 147 -0.592852706194648 4.69120437700333 -5.66163594471945
"474263712" "474263712" 60.17058 24.92524 "nat" 1947 "FI" 527 80 184 -29 310 34 17 23 96 57 88 87 119 32 8281 282 -81 363 -21 36 -0.135955608366679 -2.00837962677826 1.03529683579748
"474263714" "474263714" 65.0231 25.40523 "nat" 1948 "FI" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 2.25692599902259 -2.45212013270291 -2.32871925296977
"474263835" "474263835" 65.0231 25.40523 "nat" 1948 "FI" 1185 43 145 -60 311 35 17 22 92 60 92 82 116 33 7966 237 -112 349 145 -2 1.08123704120216 -2.86753459201602 -0.407920710558179
"51793095" "51793095" 45.4842 -120.73 "inv" 1960 "US" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 1.90507538750501 -2.76026198302002 -2.54148036094442
"51793352" "51793352" 44.469 -119.4808 "inv" 1991 "US" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 1.88679397244005 -2.77627238311634 -2.55253497900459
"51793429" "51793429" 44.1632 -121.1684 "inv" 1998 "US" 381 82 186 -23 343 37 20 19 101 66 99 89 120 34 8067 280 -71 351 165 38 0.139188353925447 -1.81161044168104 1.48792284299212
"51793477" "51793477" 43.6658 -118.59 "inv" 2003 "US" 327 94 198 -11 297 33 16 21 88 61 81 84 116 33 8106 291 -57 348 -3 92 -0.682202656004546 -1.51440546389522 1.76081641393988
"51793720" "51793720" 45.5947 -121.1775 "inv" 1948 "US" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 0.613013246608524 -2.75982227670148 -0.544450122944713
"51793728" "51793728" 45.2344 -120.1839 "inv" 1948 "US" 1287 32 133 -71 648 78 41 18 198 145 175 161 132 34 8005 231 -150 381 73 93 1.82045981852301 -2.40063899189404 -2.68947853737168
"51794086" "51794086" 45.6758 -121.2686 "inv" 1944 "US" 901 55 155 -47 466 63 27 32 179 87 92 164 107 32 7823 237 -94 331 -39 54 0.662365379871194 -1.54584993705464 -1.28502878788149
"60070244" "60070244" 39.52 -119.81 "inv" 1976 "US" 3 106 175 44 1140 167 40 48 482 138 138 426 74 33 5174 233 12 221 50 175 1.53019170180266 5.53896280077393 -1.30747758415749
"60070453" "60070453" 41.56 -111.83 "inv" 1982 "US" 389 76 182 -33 412 46 23 20 119 76 116 112 116 32 8285 275 -83 358 -23 32 0.187025732575194 -1.97676412595054 0.430059531327287
"60070560" "60070560" 41.91 -115.42 "inv" 1985 "US" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 1.84071227311852 -2.81662956775628 -2.58040019533238
"60070850" "60070850" 43.66 -118.59 "inv" 2003 "US" 476 81 187 -28 315 40 15 27 110 51 80 101 107 30 8357 269 -81 350 -21 82 -0.402466987282295 -1.93425589555585 0.828770300768764
"60070892" "60070892" 38.38 -109.87 "inv" 2003 "US" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 0.483093107454532 -2.8736030426342 -0.623011739294902
"60070894" "60070894" 38.52 -107.72 "inv" 2004 "US" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -0.64824997958579 -1.61707939948393 0.199070940770925
"615431358" "615431358" 43.39161 5.33798 "nat" 2012 "FR" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -0.560523497666378 -1.54025076944727 0.252118407169769
"616365983" "616365983" 50.87904 5.68989 "nat" 1912 "NL" 389 76 182 -33 412 46 23 20 119 76 116 112 116 32 8285 275 -83 358 -23 32 0.354840191053248 -1.82979647532645 0.531535524124224
"617297299" "617297299" 39.02 -3.46 "nat" NA "ES" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -0.766377803837409 -0.109200470107397 0.371764212532383
"617297318" "617297318" 39.02 -3.46 "nat" NA "ES" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -0.766377803837409 -0.109200470107397 0.371764212532383
"618293663" "618293663" 38.93 -3.46 "nat" NA "ES" 611 72 179 -38 309 34 13 27 97 48 97 85 112 31 8406 266 -95 361 179 27 -0.0160207258794813 -2.61306123955017 0.935266398886057
"618293974" "618293974" 39.02 -3.46 "nat" NA "ES" 892 57 158 -46 361 43 18 24 120 63 96 111 106 31 7981 239 -101 340 -40 13 0.399142552881031 -2.52899106244557 -0.734474025828771
"620619000" "620619000" 40.19195 44.51962 "nat" NA "AM" 499 81 182 -20 527 79 25 45 226 78 79 205 98 30 7863 260 -64 324 -15 159 -0.266882323076522 -0.054053975116627 -0.237600672680213
"668748026" "668748026" 48.55556 -68.23056 "inv" 1978 "CA" 499 81 182 -20 527 79 25 45 226 78 79 205 98 30 7863 260 -64 324 -15 159 -0.116272959550704 0.0778458892938903 -0.146528456216243
"668748027" "668748027" 48.55556 -68.23056 "inv" 1978 "CA" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -0.594664318576588 0.0411818493788476 0.475597914059017
"668748028" "668748028" 48.55556 -68.23056 "inv" 1978 "CA" 954 56 159 -49 297 33 16 22 89 57 89 78 117 33 8057 252 -100 352 159 11 0.475413384226455 -2.81415092609474 0.193928139091654
"668748029" "668748029" 46.78889 -71.30306 "inv" 2002 "CA" 442 86 189 -16 305 34 17 21 91 60 89 80 115 33 7932 282 -61 343 167 41 0.0394689862145469 -1.63170414939972 1.84174578785805
"684151447" "684151447" 45.57111 10.81278 "nat" 1897 "IT" 390 88 191 -13 305 34 17 20 90 62 87 81 114 33 7883 283 -56 339 170 44 0.0451135166292768 -1.51116273450712 1.97764829611756
"689546" "689546" 40.48333 22.85 "nat" 2000 "GR" 1206 49 153 -52 674 85 35 28 238 113 139 220 107 30 8064 245 -101 346 -46 148 0.897194293723525 -1.10483075973793 -2.17022133545608
"689571" "689571" 40.83333 23.85 "nat" 2000 "GR" 27 51 158 -48 649 78 33 31 221 103 197 134 64 21 8037 208 -87 295 145 -16 3.48636276792284 -0.961737130400955 -0.699314910738419
"695807123" "695807123" 51.86 12.08 "nat" NA "DE" 31 97 167 26 774 74 50 11 216 162 216 184 76 34 5534 219 -4 223 167 56 3.98834367764684 2.49340843302935 0.880849456259054
"695807126" "695807126" 51.46 11.08 "nat" NA "DE" 639 147 238 65 423 51 5 41 147 38 38 124 125 38 6803 339 12 327 131 238 -2.92897845725528 1.70632069809095 3.9251827281785
"695807127" "695807127" 51.46 11.75 "nat" NA "DE" 639 147 238 65 423 51 5 41 147 38 38 124 125 38 6803 339 12 327 131 238 -2.92897845725528 1.70632069809095 3.9251827281785
"695807130" "695807130" 51.26 14.08 "nat" NA "DE" 1128 107 220 -18 336 59 16 42 138 54 75 60 122 31 9220 310 -78 388 152 217 -1.7227101884679 -1.46259888125042 2.04398900411653
"695807132" "695807132" 51.16 14.42 "nat" NA "DE" 106 24 146 -107 923 87 60 11 252 194 243 234 94 24 9746 216 -169 385 136 -52 4.97185431797463 -2.51766569141757 -2.77916703620824
"695807143" "695807143" 49.06 8.25 "nat" NA "DE" 153 86 168 6 526 70 28 28 186 93 186 93 82 32 6349 227 -28 255 168 6 2.44762522428872 0.739941603660814 0.981385665560805
"695807146" "695807146" 48.76 9.25 "nat" NA "DE" 98 91 176 7 503 60 28 25 174 91 174 95 82 31 6609 235 -24 259 176 16 2.31445324738239 0.617042146892878 1.43810403603324
"695807147" "695807147" 48.66 9.92 "nat" NA "DE" 207 84 171 -4 616 77 34 25 214 112 214 122 76 28 6836 227 -36 263 171 5 3.11080851311756 0.679350383869361 0.675178295849785
"695807153" "695807153" 52.56 13.42 "nat" NA "DE" 105 99 172 24 802 82 53 14 239 167 239 188 79 33 5789 227 -6 233 172 57 4.02129770360189 2.53432792863132 0.827060148693978
"695807154" "695807154" 52.56 13.75 "nat" NA "DE" 351 77 158 -3 620 81 32 26 216 118 216 118 82 31 6322 218 -39 257 158 4 3.12407371685868 0.827995260205136 0.177301333452514
"695807155" "695807155" 52.46 13.25 "nat" NA "DE" 182 98 169 26 865 85 58 11 249 188 249 202 74 33 5629 221 -2 223 169 55 4.5446900072305 2.84423680734435 0.601029286005058
"695807159" "695807159" 51.86 11.25 "nat" NA "DE" 468 79 163 -8 725 87 45 22 244 144 244 153 85 32 6652 224 -41 265 163 5 3.59979590527162 1.00988936258795 -0.10207585456781
"695807160" "695807160" 51.86 12.25 "nat" NA "DE" 102 104 187 19 695 80 43 19 216 138 216 149 88 32 6547 252 -15 267 187 32 2.94074100162652 1.66220951783491 1.45316002093545
"695807161" "695807161" 51.86 13.92 "nat" NA "DE" 121 104 187 19 722 83 45 18 224 145 224 157 88 32 6563 253 -15 268 187 32 3.07646092012853 1.75079832220642 1.36462277004046
"695807164" "695807164" 51.76 11.42 "nat" NA "DE" 661 72 153 -11 816 102 48 26 286 153 286 161 83 32 6415 213 -44 257 153 0 4.05952044887869 1.32618410932976 -0.890371300315196
"695807166" "695807166" 51.76 11.75 "nat" NA "DE" 517 80 165 -10 923 123 49 34 351 156 351 159 89 32 6802 228 -50 278 165 3 3.95405500977774 1.68386484600602 -0.94321280712254
"695807168" "695807168" 51.76 12.25 "nat" NA "DE" 53 89 175 -2 577 69 34 22 191 110 191 125 80 29 6891 235 -35 270 175 39 2.81569392305813 0.680511991560148 1.11872543767462
"695807173" "695807173" 51.56 10.75 "nat" NA "DE" 51 90 177 0 566 70 33 22 186 109 186 126 81 29 6931 238 -34 272 177 41 2.6873153306585 0.673453439127849 1.2170399606885
"695807175" "695807175" 51.56 11.58 "nat" NA "DE" 66 92 180 -1 555 66 32 23 188 105 188 115 80 29 7020 239 -34 273 180 10 2.69091620427905 0.529946958654303 1.33101983636084
"695807176" "695807176" 51.56 11.75 "nat" NA "DE" 116 88 170 7 524 67 30 25 179 99 179 99 81 32 6386 228 -24 252 170 7 2.60472464069727 0.829136194641014 1.16217905057611
"695807178" "695807178" 51.56 12.25 "nat" NA "DE" 52 93 181 2 558 66 32 23 190 105 190 115 80 29 6975 240 -30 270 181 13 2.68855957556691 0.643960052976545 1.4108372921587
"695807180" "695807180" 51.46 10.92 "nat" NA "DE" 164 86 168 5 539 69 31 25 184 102 184 102 80 31 6367 225 -26 251 168 5 2.77128535271585 0.819010019555789 1.00491420165551
"695807181" "695807181" 51.46 11.58 "nat" NA "DE" 140 87 170 6 519 66 30 25 179 98 179 98 80 31 6398 228 -25 253 170 6 2.64900510093916 0.760426332741264 1.1584426896177
"695807195" "695807195" 51.26 11.92 "nat" NA "DE" 90 91 176 7 500 60 29 25 173 91 173 96 81 31 6601 235 -24 259 176 16 2.3896649238924 0.664062728343665 1.47306130823733
"695807196" "695807196" 51.26 12.42 "nat" NA "DE" 85 92 178 4 567 68 32 25 197 103 197 111 80 30 6800 237 -29 266 178 14 2.67131333666945 0.769555662247318 1.273400769361
"695807199" "695807199" 51.06 11.08 "nat" NA "DE" 87 91 173 9 486 64 27 31 178 84 178 85 82 32 6440 233 -22 255 173 17 2.19872794520793 0.786505392073615 1.3850963696805
"695807201" "695807201" 50.96 6.92 "nat" NA "DE" 98 91 175 7 492 61 28 27 175 87 175 91 82 31 6536 235 -23 258 175 16 2.30477531694422 0.677045059423494 1.45156321617958
"695807208" "695807208" 49.56 8.58 "nat" NA "DE" 38 102 177 24 810 86 49 14 232 171 228 195 82 33 5955 236 -7 243 162 60 3.64699932754399 2.4551088304924 0.910930216037625
"695807210" "695807210" 49.46 8.42 "nat" NA "DE" 214 92 166 17 904 90 59 13 260 189 260 225 76 32 5833 221 -13 234 166 50 4.56571351634701 2.60495257623428 0.144029602073891
"695807214" "695807214" 49.26 8.08 "nat" NA "DE" 202 84 171 -6 594 73 32 27 208 105 208 115 78 29 6892 229 -38 267 171 4 2.87046766529725 0.53427704161176 0.722894512770271
"695807217" "695807217" 49.06 8.08 "nat" NA "DE" 92 99 174 23 804 84 54 14 242 166 242 189 81 33 5875 231 -8 239 174 57 3.90240474467592 2.42784990160322 0.802002211898753
"695807221" "695807221" 48.86 9.25 "nat" NA "DE" 343 83 160 4 685 70 44 14 203 139 203 170 80 32 6095 217 -29 246 160 41 3.53001211616809 1.26597288138055 0.324783466186167
"695807225" "695807225" 48.66 9.08 "nat" NA "DE" 108 101 183 17 644 74 41 20 209 127 209 137 87 33 6476 246 -16 262 183 29 2.774409395897 1.43989869172034 1.38374815489771
"695807226" "695807226" 48.56 7.75 "nat" NA "DE" 113 99 181 16 634 70 40 18 200 127 200 139 87 33 6405 243 -18 261 181 28 2.78845925491959 1.33919233948087 1.35109881050559
"695807234" "695807234" 51.76 11.42 "nat" NA "DE" 144 100 182 17 687 77 43 18 213 137 213 149 88 33 6451 247 -18 265 182 29 2.97506163253479 1.56080306154234 1.26329885268262
"695807237" "695807237" 51.66 6.58 "nat" NA "DE" 116 104 187 20 729 85 45 19 228 146 227 158 88 32 6526 253 -15 268 171 33 3.04678318012485 1.81033417270851 1.28672722309943
"695807238" "695807238" 51.66 11.75 "nat" NA "DE" 214 96 175 12 655 86 37 29 230 113 230 119 88 33 6365 237 -24 261 175 25 2.69565790331207 1.45451314704882 0.889888977385477
"695807239" "695807239" 51.66 12.25 "nat" NA "DE" 460 87 168 5 771 97 46 25 263 142 263 151 87 33 6378 229 -31 260 168 17 3.46312459418094 1.60169448419304 0.0689472349288189
"695807242" "695807242" 51.46 10.42 "nat" NA "DE" 437 87 168 4 767 97 45 27 263 138 263 147 87 33 6385 230 -32 262 168 16 3.36917543153645 1.56325694388702 0.0722583181511889
"695807244" "695807244" 51.46 12.75 "nat" NA "DE" 475 83 167 -6 797 104 46 30 291 142 291 149 85 31 6723 228 -40 268 167 8 3.64989734718474 1.39928509439518 -0.273303604406384
"695807249" "695807249" 51.26 10.42 "nat" NA "DE" 76 88 165 9 673 76 42 19 216 136 216 149 83 33 6094 223 -22 245 165 17 3.45038129941037 1.50840066658673 0.641726377215129
"695807250" "695807250" 51.26 11.92 "nat" NA "DE" 56 90 174 7 500 60 31 22 166 100 166 102 80 31 6497 231 -24 255 174 16 2.60133040488214 0.709677217776157 1.4301494529814
"695807254" "695807254" 51.16 14.42 "nat" NA "DE" 17 100 172 25 776 78 46 14 223 159 223 185 77 33 5709 227 -5 232 172 59 3.73145017194528 2.4534742681634 0.991721212471304
"695807257" "695807257" 51.06 11.58 "nat" NA "DE" 315 78 159 -2 606 75 35 23 204 119 204 119 79 31 6318 217 -34 251 159 5 3.23310319390797 0.821225071101712 0.343072376542276
"695807264" "695807264" 50.76 6.08 "nat" NA "DE" 116 90 174 4 520 61 30 24 179 96 179 100 81 31 6638 233 -27 260 174 13 2.5186546710952 0.624923674102097 1.30910546445319
"695807265" "695807265" 49.86 8.58 "nat" NA "DE" 214 92 166 17 904 90 59 13 260 189 260 225 76 32 5833 221 -13 234 166 50 4.57291659556882 2.61126085050391 0.148385243547559
"695807272" "695807272" 49.06 8.25 "nat" NA "DE" 215 84 170 -6 629 72 35 24 212 115 212 131 80 29 6874 229 -40 269 170 3 3.0571278323561 0.58217275325046 0.610585119454651
"70463074" "70463074" 48.5575 -119.74861 "inv" 1989 "US" 242 82 165 0 522 70 25 31 188 86 188 86 85 32 6428 225 -36 261 165 0 2.26881955717658 0.462997640414951 0.731484904793775
"70463085" "70463085" 46.63333 -120.51667 "inv" 1992 "US" 289 80 165 -7 601 75 34 26 212 109 212 116 78 30 6702 222 -38 260 165 2 3.00393880254782 0.554538009862104 0.409805708098146
"70463951" "70463951" 47.58926 -120.20722 "inv" 1950 "US" 372 89 172 3 730 83 47 17 227 151 227 163 87 32 6593 233 -32 265 172 14 3.43829228875038 1.2064246297774 0.41090905964645
"725174669" "725174669" 63.1326 21.54034 "nat" 1947 "FI" 97 102 185 18 651 76 42 20 212 129 212 139 86 32 6485 247 -15 262 185 31 3.1184755243396 1.73497424611527 1.59502358916615
"725174670" "725174670" 63.1326 21.54034 "nat" 1947 "FI" 326 89 175 3 652 76 39 22 219 129 219 136 90 33 6699 239 -33 272 175 14 3.08369256438755 1.14386203673897 0.858987502779361
"725174671" "725174671" 60.88486 24.6948 "nat" 1959 "FI" 114 100 182 17 650 73 41 18 205 131 205 143 87 33 6417 246 -17 263 182 29 3.04068167026922 1.62024428561642 1.48301005132576
"725174672" "725174672" 61.49327 23.71066 "nat" 1917 "FI" 102 104 187 19 695 80 43 19 216 138 216 149 88 32 6547 252 -15 267 187 32 3.11421401906424 1.81413279101837 1.55805769678306
"725174673" "725174673" 61.49327 23.71066 "nat" 1917 "FI" 121 104 187 19 722 83 45 18 224 145 224 157 88 32 6563 253 -15 268 187 32 3.24993393756626 1.90272159538988 1.46952044588807
"725174680" "725174680" 61.49327 23.71066 "nat" 1960 "FI" 142 102 184 18 652 80 37 26 219 114 217 118 87 32 6451 249 -16 265 168 32 2.71503483143949 1.67504116153149 1.48185701367405
"725174969" "725174969" 61.49327 23.71066 "nat" 1960 "FI" 122 40 150 -65 636 81 32 30 223 101 206 127 76 23 8374 210 -110 320 135 -28 3.63770114704907 -1.38956318285008 -1.09339248192699
"727819192" "727819192" 43.38222 28.45767 "nat" 2008 "BG" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 2.90022488652286 -2.23413475312079 -1.40546419239562
"727819194" "727819194" 40.15677 22.54818 "nat" 2008 "GR" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 2.84214195683289 -2.28500231122822 -1.44058645187373
"727819196" "727819196" 40.62162 23.07868 "nat" 2008 "GR" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 2.85051283527353 -2.27767130799263 -1.43552465202615
"727819197" "727819197" 40.85102 25.79317 "nat" 2008 "GR" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 2.85464380120724 -2.274053512699 -1.433026691641
"727819199" "727819199" 47.642 18.78257 "nat" 2008 "HU" 124 35 148 -74 582 78 27 33 212 88 203 108 82 24 8622 212 -122 334 132 -34 2.97693371854157 -2.16695510170009 -1.35907900630387
"727819201" "727819201" 44.11052 28.63703 "nat" 2008 "RO" 1247 61 160 -37 401 53 16 33 148 61 77 135 156 40 7649 281 -102 383 -29 156 -1.76644515039354 -2.02454828350212 -0.918795559310799
"788630655" "788630655" 58.27884 12.27909 "nat" 2009 "SE" 5 119 213 23 424 45 28 13 118 89 110 100 70 25 7457 260 -20 280 85 28 1.9146340985222 0.493644731700146 3.01160798988901
"788689165" "788689165" 59.85815 17.63407 "nat" 1904 "SE" 16 137 195 79 1326 162 68 23 440 252 284 400 82 40 4502 244 40 204 113 176 4.01654504963 7.16304065348292 0.0942531816931086
"788690359" "788690359" 62.448 17.35246 "nat" 1906 "SE" 38 145 235 58 534 71 14 38 207 68 83 179 97 33 6935 304 13 291 74 230 -0.988012108619407 2.72137098894513 3.44711305391837
"811775877" "811775877" 34.2115 -117.07683 "inv" 1994 "US" 42 69 157 -16 764 85 41 25 249 129 208 172 67 26 6764 205 -49 254 77 12 3.54790806369262 0.691338220260117 -0.718950227984509
"833536909" "833536909" 49.9749 8.04144 "nat" 1990 "DE" 14 79 160 7 569 62 32 20 175 101 162 132 54 24 6098 200 -20 220 155 24 3.70087495924892 1.10173805820879 0.910947496295247
"852311815" "852311815" 58.3016 12.3079 "nat" 2009 "SE" 96 102 184 18 644 74 41 19 208 128 208 139 86 32 6456 247 -15 262 184 31 3.00186712556536 1.61906598030548 1.56385569562578
"852324546" "852324546" 58.3015 12.3074 "nat" 2009 "SE" 92 96 177 14 551 58 34 18 172 106 172 120 85 32 6317 239 -19 258 177 56 2.60672711787574 1.17781799396711 1.65107022135067
"852325946" "852325946" 58.3015 12.3074 "nat" 2009 "SE" 142 96 177 12 574 63 34 20 182 106 182 125 83 32 6415 238 -20 258 177 55 2.63967248937406 1.23289128350256 1.50890385073121
"895225083" "895225083" 39.39319 -1.83837 "nat" 2011 "ES" 42 68 157 -17 759 84 40 24 248 128 207 169 67 26 6790 205 -49 254 76 12 3.62549756946083 0.713552769484494 -0.654132346047726
"895314727" "895314727" 40.9333 25.92 "nat" 1994 "GR" 42 68 157 -17 759 84 40 24 248 128 207 169 67 26 6790 205 -49 254 76 12 3.65323140531159 0.737841360197988 -0.637361928572697
"918835864" "918835864" 50 -119 "inv" 1952 "CA" 45 68 157 -17 762 85 40 25 249 128 207 171 67 26 6776 205 -49 254 76 12 3.79913857260256 0.909469449803416 -0.56314690881214
"918836025" "918836025" 50.66667 -120.31667 "inv" 1971 "CA" 765 134 219 58 424 50 13 30 138 66 71 94 119 39 6336 307 4 303 116 219 -1.63342212294588 1.53279108733648 3.22085059179377
"918836170" "918836170" 49.03333 -118.43333 "inv" 1940 "CA" 114 140 229 56 586 88 14 44 234 67 68 218 99 33 6826 303 10 293 72 227 -1.41055107524702 2.78313891826134 2.71822833972815
"918837486" "918837486" 50.23333 -121.56667 "inv" 1972 "CA" 1185 43 145 -60 311 35 17 22 92 60 92 82 116 33 7966 237 -112 349 145 -2 0.814907328746263 -3.10077940587782 -0.568968049553221
"918837488" "918837488" 50.23333 -121.56667 "inv" 1972 "CA" 2043 3 99 -85 838 106 41 29 305 138 160 282 100 30 7372 190 -135 325 -79 98 2.50021627411374 -1.26512937277936 -5.24063474268826
"918837536" "918837536" 50 -119 "inv" 1947 "CA" 365 85 195 -28 306 34 13 27 96 48 96 85 113 30 8616 283 -83 366 195 39 -0.0514118273477474 -2.13425866788924 1.85691758521743
"918837562" "918837562" 49.5 -119.58333 "inv" 1939 "CA" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -0.450525454947089 -1.44391727078263 0.318633299223123
"918837808" "918837808" 49.51583 -119.57361 "inv" 1939 "CA" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -0.450240393086886 -1.44366762082841 0.318805673734443
"918838213" "918838213" 50 -119 "inv" 1944 "CA" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -0.568653279198708 0.0639616585939028 0.491326570984581
"918839116" "918839116" 49.6 -114.43333 "inv" 1977 "CA" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -0.448724685141637 -1.44234020221522 0.31972220959154
"918839143" "918839143" 50 -121 "inv" 1952 "CA" 1436 26 125 -70 483 54 30 18 143 93 134 132 102 31 7672 211 -117 328 -64 -20 1.98639455037964 -2.68904472065305 -2.49230734652744
"918839147" "918839147" 50.23333 -121.56667 "inv" 1952 "CA" 894 49 141 -42 878 131 37 46 377 124 124 338 98 30 7221 225 -98 323 -36 141 1.30019524124246 0.932898408814923 -3.33530065638952
"918839974" "918839974" 50 -121 "inv" 1952 "CA" 1287 32 133 -71 648 78 41 18 198 145 175 161 132 34 8005 231 -150 381 73 93 1.90627730437166 -2.32548221224569 -2.63758542485439
"918840983" "918840983" 49.8 -124.6 "inv" 1997 "CA" 359 90 194 -16 485 75 21 48 215 66 68 193 99 29 8122 272 -59 331 -10 170 -0.572254818809613 0.0608075214590886 0.489148750247747
"918841363" "918841363" 49 -118 "inv" 1951 "CA" 1548 21 111 -68 903 140 36 47 395 122 122 363 104 33 7040 193 -115 308 -61 111 1.52050804591956 0.374193914702598 -5.18035244400489
"918841466" "918841466" 50.16667 -119.35 "inv" 1952 "CA" 513 78 185 -31 460 55 27 22 146 89 110 134 135 36 8341 290 -83 373 -23 135 -0.438520262885078 -1.43340342776429 0.325892737976249
"918842489" "918842489" 50.91667 -119.58333 "inv" 1976 "CA" 3 106 175 44 1140 167 40 48 482 138 138 426 74 33 5174 233 12 221 50 175 1.73541949398974 5.71869610107504 -1.18337806287321
"918842530" "918842530" 49.08333 -119.25 "inv" 1976 "CA" 1206 49 153 -52 674 85 35 28 238 113 139 220 107 30 8064 245 -101 346 -46 148 1.05206049699245 -0.969202862940923 -2.07657504377221
"918842721" "918842721" 50 -121 "inv" 1972 "CA" 1070 51 154 -52 373 42 23 21 110 77 103 98 123 34 8040 252 -105 357 92 6 0.692342558848129 -2.69034767510149 -0.496480354484835
"918842884" "918842884" 50.71667 -121.31667 "inv" 1999 "CA" 389 76 182 -33 412 46 23 20 119 76 116 112 116 32 8285 275 -83 358 -23 32 0.351916281120135 -1.83235716155935 0.529767460359025
